HUF,CNY,0.02355,2019-04-21
DKK,HUF,42.87483,2019-04-21
HUF,DKK,0.02332,2019-04-21
HRK,HUF,43.09095,2019-04-21
HUF,HRK,0.02321,2019-04-21
JPY,HUF,2.54382,2019-04-21
HUF,JPY,0.39311,2019-04-21
MXN,HUF,15.17118,2019-04-21
HUF,MXN,0.06591,2019-04-21
NOK,HUF,33.45414,2019-04-21
HUF,NOK,0.02989,2019-04-21
PLN,HUF,74.77996,2019-04-21
HUF,PLN,0.01337,2019-04-21
RON,HUF,67.29309,2019-04-21
HUF,RON,0.01486,2019-04-21
RSD,HUF,2.71432,2019-04-21
HUF,RSD,0.36842,2019-04-21
RUB,HUF,4.44457,2019-04-21
HUF,RUB,0.22499,2019-04-21
SEK,HUF,30.60507,2019-04-21
HUF,SEK,0.03267,2019-04-21
TRY,HUF,48.99573,2019-04-21
HUF,TRY,0.02041,2019-04-21
UAH,HUF,10.59454,2019-04-21
HUF,UAH,0.09439,2019-04-21
ZAR,HUF,20.2575,2019-04-21
HUF,ZAR,0.04936,2019-04-21
AUD,CZK,16.3218,2019-04-22
CZK,AUD,0.06127,2019-04-22
GBP,CZK,29.70235,2019-04-22
CZK,GBP,0.03367,2019-04-22
BGN,CZK,13.13809,2019-04-22
CZK,BGN,0.07611,2019-04-22
DKK,CZK,3.44139,2019-04-22
CZK,DKK,0.29058,2019-04-22
EUR,CZK,25.6955,2019-04-22
CZK,EUR,0.03892,2019-04-22
HKD,CZK,2.91335,2019-04-22
CZK,HKD,0.34325,2019-04-22
HRK,CZK,3.4591,2019-04-22
CZK,HRK,0.28909,2019-04-22
JPY,CZK,0.20418,2019-04-22
CZK,JPY,4.89755,2019-04-22
ZAR,CZK,1.62013,2019-04-22
CZK,ZAR,0.61723,2019-04-22
CAD,CZK,17.10051,2019-04-22
CZK,CAD,0.05848,2019-04-22
HUF,CZK,0.08024,2019-04-22
CZK,HUF,12.46288,2019-04-22
NOK,CZK,2.68878,2019-04-22
CZK,NOK,0.37192,2019-04-22
NZD,CZK,15.26074,2019-04-22
CZK,NZD,0.06553,2019-04-22
PLN,CZK,6.0046,2019-04-22
CZK,PLN,0.16654,2019-04-22
RON,CZK,5.40054,2019-04-22
CZK,RON,0.18517,2019-04-22
RUB,CZK,0.35804,2019-04-22
CZK,RUB,2.793,2019-04-22
SEK,CZK,2.45742,2019-04-22
CZK,SEK,0.40693,2019-04-22
CHF,CZK,22.52312,2019-04-22
CZK,CHF,0.0444,2019-04-22
TND,CZK,7.58668,2019-04-22
CZK,TND,0.13181,2019-04-22
TRY,CZK,3.91864,2019-04-22
CZK,TRY,0.25519,2019-04-22
USD,CZK,22.85486,2019-04-22
CZK,USD,0.04375,2019-04-22
CNY,CZK,3.40563,2019-04-22
CZK,CNY,0.29363,2019-04-22
USD,EUR,0.88945,2019-04-22
EUR,USD,1.12425,2019-04-22
PLN,EUR,0.23368,2019-04-22
EUR,PLN,4.2793,2019-04-22
HRK,EUR,0.13462,2019-04-22
EUR,HRK,7.42837,2019-04-22
HUF,EUR,0.00312,2019-04-22
EUR,HUF,320.24,2019-04-22
BGN,EUR,0.5113,2019-04-22
EUR,BGN,1.9558,2019-04-22
GBP,EUR,1.15594,2019-04-22
EUR,GBP,0.8651,2019-04-22
CHF,EUR,0.87654,2019-04-22
EUR,CHF,1.14085,2019-04-22
AUD,EUR,0.63522,2019-04-22
EUR,AUD,1.57425,2019-04-22
CAD,EUR,0.66551,2019-04-22
EUR,CAD,1.50262,2019-04-22
RUB,EUR,0.01393,2019-04-22
EUR,RUB,71.76762,2019-04-22
JPY,EUR,0.00795,2019-04-22
EUR,JPY,125.845,2019-04-22
NOK,EUR,0.10464,2019-04-22
EUR,NOK,9.55655,2019-04-22
DKK,EUR,0.13393,2019-04-22
EUR,DKK,7.4666,2019-04-22
SEK,EUR,0.09564,2019-04-22
EUR,SEK,10.4563,2019-04-22
RON,EUR,0.21017,2019-04-22
EUR,RON,4.75795,2019-04-22
CNY,EUR,0.13254,2019-04-22
EUR,CNY,7.54501,2019-04-22
HKD,EUR,0.11338,2019-04-22
EUR,HKD,8.81991,2019-04-22
TRY,EUR,0.1525,2019-04-22
EUR,TRY,6.55724,2019-04-22
ZAR,EUR,0.06305,2019-04-22
EUR,ZAR,15.86013,2019-04-22
USD,HUF,284.837,2019-04-22
HUF,USD,0.00351,2019-04-22
GBP,HUF,370.177,2019-04-22
HUF,GBP,0.0027,2019-04-22
AUD,HUF,203.417,2019-04-22
HUF,AUD,0.00492,2019-04-22
BGN,HUF,163.733,2019-04-22
HUF,BGN,0.00611,2019-04-22
CAD,HUF,213.122,2019-04-22
HUF,CAD,0.00469,2019-04-22
CHF,HUF,280.703,2019-04-22
HUF,CHF,0.00356,2019-04-22
CNY,HUF,42.44242,2019-04-22
HUF,CNY,0.02356,2019-04-22
DKK,HUF,42.88967,2019-04-22
HUF,DKK,0.02332,2019-04-22
HRK,HUF,43.10886,2019-04-22
HUF,HRK,0.0232,2019-04-22
JPY,HUF,2.54472,2019-04-22
HUF,JPY,0.39297,2019-04-22
MXN,HUF,15.15867,2019-04-22
HUF,MXN,0.06597,2019-04-22
NOK,HUF,33.51,2019-04-22
HUF,NOK,0.02984,2019-04-22
PLN,HUF,74.83467,2019-04-22
HUF,PLN,0.01336,2019-04-22
RON,HUF,67.3063,2019-04-22
HUF,RON,0.01486,2019-04-22
RSD,HUF,2.71403,2019-04-22
HUF,RSD,0.36846,2019-04-22
RUB,HUF,4.46202,2019-04-22
HUF,RUB,0.22411,2019-04-22
SEK,HUF,30.62651,2019-04-22
HUF,SEK,0.03265,2019-04-22
TRY,HUF,48.83584,2019-04-22
HUF,TRY,0.02048,2019-04-22
UAH,HUF,10.63261,2019-04-22
HUF,UAH,0.09405,2019-04-22
ZAR,HUF,20.19079,2019-04-22
HUF,ZAR,0.04953,2019-04-22
AUD,CZK,16.28697,2019-04-23
CZK,AUD,0.0614,2019-04-23
GBP,CZK,29.71653,2019-04-23
CZK,GBP,0.03365,2019-04-23
BGN,CZK,13.15695,2019-04-23
CZK,BGN,0.07601,2019-04-23
DKK,CZK,3.4467,2019-04-23
CZK,DKK,0.29013,2019-04-23
EUR,CZK,25.736,2019-04-23
CZK,EUR,0.03886,2019-04-23
HKD,CZK,2.9264,2019-04-23
CZK,HKD,0.34172,2019-04-23
HRK,CZK,3.46651,2019-04-23
CZK,HRK,0.28847,2019-04-23
JPY,CZK,0.20531,2019-04-23
CZK,JPY,4.87061,2019-04-23
ZAR,CZK,1.60369,2019-04-23
CZK,ZAR,0.62356,2019-04-23
CAD,CZK,17.08953,2019-04-23
CZK,CAD,0.05852,2019-04-23
HUF,CZK,0.08021,2019-04-23
CZK,HUF,12.46697,2019-04-23
NOK,CZK,2.68301,2019-04-23
CZK,NOK,0.37272,2019-04-23
NZD,CZK,15.26142,2019-04-23
CZK,NZD,0.06552,2019-04-23
PLN,CZK,6.00698,2019-04-23
CZK,PLN,0.16647,2019-04-23
RON,CZK,5.40689,2019-04-23
CZK,RON,0.18495,2019-04-23
RUB,CZK,0.36017,2019-04-23
CZK,RUB,2.77644,2019-04-23
SEK,CZK,2.45104,2019-04-23
CZK,SEK,0.40799,2019-04-23
CHF,CZK,22.47882,2019-04-23
CZK,CHF,0.04449,2019-04-23
TND,CZK,7.59901,2019-04-23
CZK,TND,0.1316,2019-04-23
TRY,CZK,3.92674,2019-04-23
CZK,TRY,0.25466,2019-04-23
USD,CZK,22.95394,2019-04-23
CZK,USD,0.04357,2019-04-23
CNY,CZK,3.41262,2019-04-23
CZK,CNY,0.29303,2019-04-23
USD,EUR,0.8919,2019-04-23
EUR,USD,1.12125,2019-04-23
PLN,EUR,0.23341,2019-04-23
EUR,PLN,4.28435,2019-04-23
HRK,EUR,0.13469,2019-04-23
EUR,HRK,7.42419,2019-04-23
HUF,EUR,0.00312,2019-04-23
EUR,HUF,320.85,2019-04-23
BGN,EUR,0.51123,2019-04-23
EUR,BGN,1.95608,2019-04-23
GBP,EUR,1.15467,2019-04-23
EUR,GBP,0.86605,2019-04-23
CHF,EUR,0.87344,2019-04-23
EUR,CHF,1.1449,2019-04-23
AUD,EUR,0.63282,2019-04-23
EUR,AUD,1.58023,2019-04-23
CAD,EUR,0.66403,2019-04-23
EUR,CAD,1.50595,2019-04-23
RUB,EUR,0.01399,2019-04-23
EUR,RUB,71.45452,2019-04-23
JPY,EUR,0.00798,2019-04-23
EUR,JPY,125.35,2019-04-23
NOK,EUR,0.10425,2019-04-23
EUR,NOK,9.5922,2019-04-23
DKK,EUR,0.13393,2019-04-23
EUR,DKK,7.46685,2019-04-23
SEK,EUR,0.09524,2019-04-23
EUR,SEK,10.50005,2019-04-23
RON,EUR,0.21009,2019-04-23
EUR,RON,4.75985,2019-04-23
CNY,EUR,0.1326,2019-04-23
EUR,CNY,7.54142,2019-04-23
HKD,EUR,0.11371,2019-04-23
EUR,HKD,8.79441,2019-04-23
TRY,EUR,0.15258,2019-04-23
EUR,TRY,6.55404,2019-04-23
ZAR,EUR,0.06231,2019-04-23
EUR,ZAR,16.048,2019-04-23
USD,HUF,286.166,2019-04-23
HUF,USD,0.00349,2019-04-23
GBP,HUF,370.475,2019-04-23
HUF,GBP,0.0027,2019-04-23
AUD,HUF,203.049,2019-04-23
HUF,AUD,0.00492,2019-04-23
BGN,HUF,164.034,2019-04-23
HUF,BGN,0.0061,2019-04-23
CAD,HUF,213.055,2019-04-23
HUF,CAD,0.00469,2019-04-23
CHF,HUF,280.243,2019-04-23
HUF,CHF,0.00357,2019-04-23
CNY,HUF,42.54689,2019-04-23
HUF,CNY,0.0235,2019-04-23
DKK,HUF,42.96993,2019-04-23
HUF,DKK,0.02327,2019-04-23
HRK,HUF,43.2187,2019-04-23
HUF,HRK,0.02314,2019-04-23
JPY,HUF,2.55963,2019-04-23
HUF,JPY,0.39068,2019-04-23
MXN,HUF,15.11268,2019-04-23
HUF,MXN,0.06617,2019-04-23
NOK,HUF,33.44905,2019-04-23
HUF,NOK,0.0299,2019-04-23
PLN,HUF,74.88884,2019-04-23
HUF,PLN,0.01335,2019-04-23
RON,HUF,67.40759,2019-04-23
HUF,RON,0.01484,2019-04-23
RSD,HUF,2.71969,2019-04-23
HUF,RSD,0.36769,2019-04-23
RUB,HUF,4.49046,2019-04-23
HUF,RUB,0.22269,2019-04-23
SEK,HUF,30.55446,2019-04-23
HUF,SEK,0.03273,2019-04-23
TRY,HUF,48.95921,2019-04-23
HUF,TRY,0.02043,2019-04-23
UAH,HUF,10.73928,2019-04-23
HUF,UAH,0.09312,2019-04-23
ZAR,HUF,19.99092,2019-04-23
HUF,ZAR,0.05002,2019-04-23
AUD,CZK,16.14914,2019-04-24
CZK,AUD,0.06192,2019-04-24
GBP,CZK,29.68629,2019-04-24
CZK,GBP,0.03369,2019-04-24
BGN,CZK,13.15932,2019-04-24
CZK,BGN,0.07599,2019-04-24
DKK,CZK,3.44752,2019-04-24
CZK,DKK,0.29006,2019-04-24
EUR,CZK,25.7395,2019-04-24
CZK,EUR,0.03885,2019-04-24
HKD,CZK,2.92796,2019-04-24
CZK,HKD,0.34153,2019-04-24
HRK,CZK,3.46698,2019-04-24
CZK,HRK,0.28844,2019-04-24
JPY,CZK,0.20527,2019-04-24
CZK,JPY,4.8717,2019-04-24
ZAR,CZK,1.59908,2019-04-24
CZK,ZAR,0.62536,2019-04-24
CAD,CZK,17.06594,2019-04-24
CZK,CAD,0.0586,2019-04-24
HUF,CZK,0.0802,2019-04-24
CZK,HUF,12.46955,2019-04-24
NOK,CZK,2.67739,2019-04-24
CZK,NOK,0.3735,2019-04-24
NZD,CZK,15.20219,2019-04-24
CZK,NZD,0.06578,2019-04-24
PLN,CZK,6.00331,2019-04-24
CZK,PLN,0.16657,2019-04-24
RON,CZK,5.40984,2019-04-24
CZK,RON,0.18485,2019-04-24
RUB,CZK,0.35997,2019-04-24
CZK,RUB,2.77803,2019-04-24
SEK,CZK,2.4495,2019-04-24
CZK,SEK,0.40825,2019-04-24
CHF,CZK,22.51039,2019-04-24
CZK,CHF,0.04442,2019-04-24
TND,CZK,7.64178,2019-04-24
CZK,TND,0.13086,2019-04-24
TRY,CZK,3.9182,2019-04-24
CZK,TRY,0.25522,2019-04-24
USD,CZK,22.95706,2019-04-24
CZK,USD,0.04356,2019-04-24
CNY,CZK,3.41552,2019-04-24
CZK,CNY,0.29278,2019-04-24
USD,EUR,0.8919,2019-04-24
EUR,USD,1.1212,2019-04-24
PLN,EUR,0.23323,2019-04-24
EUR,PLN,4.28755,2019-04-24
HRK,EUR,0.13469,2019-04-24
EUR,HRK,7.42419,2019-04-24
HUF,EUR,0.00312,2019-04-24
EUR,HUF,320.96,2019-04-24
BGN,EUR,0.51125,2019-04-24
EUR,BGN,1.95599,2019-04-24
GBP,EUR,1.15334,2019-04-24
EUR,GBP,0.86705,2019-04-24
CHF,EUR,0.87455,2019-04-24
EUR,CHF,1.14345,2019-04-24
AUD,EUR,0.62741,2019-04-24
EUR,AUD,1.59386,2019-04-24
CAD,EUR,0.66303,2019-04-24
EUR,CAD,1.50824,2019-04-24
RUB,EUR,0.01399,2019-04-24
EUR,RUB,71.50498,2019-04-24
JPY,EUR,0.00797,2019-04-24
EUR,JPY,125.395,2019-04-24
NOK,EUR,0.10402,2019-04-24
EUR,NOK,9.61365,2019-04-24
DKK,EUR,0.13394,2019-04-24
EUR,DKK,7.4661,2019-04-24
SEK,EUR,0.09517,2019-04-24
EUR,SEK,10.50805,2019-04-24
RON,EUR,0.21018,2019-04-24
EUR,RON,4.7579,2019-04-24
CNY,EUR,0.1327,2019-04-24
EUR,CNY,7.53603,2019-04-24
HKD,EUR,0.11375,2019-04-24
EUR,HKD,8.79094,2019-04-24
TRY,EUR,0.15223,2019-04-24
EUR,TRY,6.56922,2019-04-24
ZAR,EUR,0.06213,2019-04-24
EUR,ZAR,16.09645,2019-04-24
USD,HUF,286.264,2019-04-24
HUF,USD,0.00349,2019-04-24
GBP,HUF,370.175,2019-04-24
HUF,GBP,0.0027,2019-04-24
AUD,HUF,201.373,2019-04-24
HUF,AUD,0.00497,2019-04-24
BGN,HUF,164.091,2019-04-24
HUF,BGN,0.00609,2019-04-24
CAD,HUF,212.805,2019-04-24
HUF,CAD,0.0047,2019-04-24
CHF,HUF,280.694,2019-04-24
HUF,CHF,0.00356,2019-04-24
CNY,HUF,42.58997,2019-04-24
HUF,CNY,0.02348,2019-04-24
DKK,HUF,42.98898,2019-04-24
HUF,DKK,0.02326,2019-04-24
HRK,HUF,43.23155,2019-04-24
HUF,HRK,0.02313,2019-04-24
JPY,HUF,2.55959,2019-04-24
HUF,JPY,0.39069,2019-04-24
MXN,HUF,15.09068,2019-04-24
HUF,MXN,0.06627,2019-04-24
NOK,HUF,33.38586,2019-04-24
HUF,NOK,0.02995,2019-04-24
PLN,HUF,74.8586,2019-04-24
HUF,PLN,0.01336,2019-04-24
RON,HUF,67.45833,2019-04-24
HUF,RON,0.01482,2019-04-24
RSD,HUF,2.7205,2019-04-24
HUF,RSD,0.36758,2019-04-24
RUB,HUF,4.48863,2019-04-24
HUF,RUB,0.22279,2019-04-24
SEK,HUF,30.5442,2019-04-24
HUF,SEK,0.03274,2019-04-24
TRY,HUF,48.85805,2019-04-24
HUF,TRY,0.02047,2019-04-24
UAH,HUF,10.74214,2019-04-24
HUF,UAH,0.09309,2019-04-24
ZAR,HUF,19.93976,2019-04-24
HUF,ZAR,0.05015,2019-04-24
AUD,CZK,16.19733,2019-04-25
CZK,AUD,0.06174,2019-04-25
GBP,CZK,29.77563,2019-04-25
CZK,GBP,0.03358,2019-04-25
BGN,CZK,13.16363,2019-04-25
CZK,BGN,0.07597,2019-04-25
DKK,CZK,3.44802,2019-04-25
CZK,DKK,0.29002,2019-04-25
EUR,CZK,25.7455,2019-04-25
CZK,EUR,0.03884,2019-04-25
HKD,CZK,2.94186,2019-04-25
CZK,HKD,0.33992,2019-04-25
HRK,CZK,3.46982,2019-04-25
CZK,HRK,0.2882,2019-04-25
JPY,CZK,0.20617,2019-04-25
CZK,JPY,4.85036,2019-04-25
ZAR,CZK,1.60076,2019-04-25
CZK,ZAR,0.6247,2019-04-25
CAD,CZK,17.10408,2019-04-25
CZK,CAD,0.05847,2019-04-25
HUF,CZK,0.07999,2019-04-25
CZK,HUF,12.50121,2019-04-25
NOK,CZK,2.67009,2019-04-25
CZK,NOK,0.37452,2019-04-25
NZD,CZK,15.22557,2019-04-25
CZK,NZD,0.06568,2019-04-25
PLN,CZK,5.99095,2019-04-25
CZK,PLN,0.16692,2019-04-25
RON,CZK,5.41213,2019-04-25
CZK,RON,0.18477,2019-04-25
RUB,CZK,0.35855,2019-04-25
CZK,RUB,2.78903,2019-04-25
SEK,CZK,2.4478,2019-04-25
CZK,SEK,0.40853,2019-04-25
CHF,CZK,22.61253,2019-04-25
CZK,CHF,0.04422,2019-04-25
TND,CZK,7.66714,2019-04-25
CZK,TND,0.13043,2019-04-25
TRY,CZK,3.9195,2019-04-25
CZK,TRY,0.25513,2019-04-25
USD,CZK,23.07312,2019-04-25
CZK,USD,0.04334,2019-04-25
CNY,CZK,3.42936,2019-04-25
CZK,CNY,0.2916,2019-04-25
USD,EUR,0.8962,2019-04-25
EUR,USD,1.11585,2019-04-25
PLN,EUR,0.2327,2019-04-25
EUR,PLN,4.2974,2019-04-25
HRK,EUR,0.13477,2019-04-25
EUR,HRK,7.41984,2019-04-25
HUF,EUR,0.00311,2019-04-25
EUR,HUF,321.85,2019-04-25
BGN,EUR,0.5113,2019-04-25
EUR,BGN,1.95581,2019-04-25
GBP,EUR,1.15654,2019-04-25
EUR,GBP,0.86465,2019-04-25
CHF,EUR,0.87831,2019-04-25
EUR,CHF,1.13855,2019-04-25
AUD,EUR,0.62912,2019-04-25
EUR,AUD,1.58953,2019-04-25
CAD,EUR,0.66435,2019-04-25
EUR,CAD,1.50523,2019-04-25
RUB,EUR,0.01393,2019-04-25
EUR,RUB,71.80495,2019-04-25
JPY,EUR,0.00801,2019-04-25
EUR,JPY,124.875,2019-04-25
NOK,EUR,0.10371,2019-04-25
EUR,NOK,9.6422,2019-04-25
DKK,EUR,0.13393,2019-04-25
EUR,DKK,7.46675,2019-04-25
SEK,EUR,0.09508,2019-04-25
EUR,SEK,10.5178,2019-04-25
RON,EUR,0.21022,2019-04-25
EUR,RON,4.757,2019-04-25
CNY,EUR,0.1332,2019-04-25
EUR,CNY,7.50738,2019-04-25
HKD,EUR,0.11427,2019-04-25
EUR,HKD,8.75144,2019-04-25
TRY,EUR,0.15224,2019-04-25
EUR,TRY,6.56856,2019-04-25
ZAR,EUR,0.06218,2019-04-25
EUR,ZAR,16.0833,2019-04-25
USD,HUF,288.442,2019-04-25
HUF,USD,0.00347,2019-04-25
GBP,HUF,372.135,2019-04-25
HUF,GBP,0.00269,2019-04-25
AUD,HUF,202.434,2019-04-25
HUF,AUD,0.00494,2019-04-25
BGN,HUF,164.523,2019-04-25
HUF,BGN,0.00608,2019-04-25
CAD,HUF,213.794,2019-04-25
HUF,CAD,0.00468,2019-04-25
CHF,HUF,282.627,2019-04-25
HUF,CHF,0.00354,2019-04-25
CNY,HUF,42.86082,2019-04-25
HUF,CNY,0.02333,2019-04-25
DKK,HUF,43.09659,2019-04-25
HUF,DKK,0.0232,2019-04-25
HRK,HUF,43.36355,2019-04-25
HUF,HRK,0.02306,2019-04-25
JPY,HUF,2.57624,2019-04-25
HUF,JPY,0.38816,2019-04-25
MXN,HUF,15.12431,2019-04-25
HUF,MXN,0.06612,2019-04-25
NOK,HUF,33.37049,2019-04-25
HUF,NOK,0.02997,2019-04-25
PLN,HUF,74.89381,2019-04-25
HUF,PLN,0.01335,2019-04-25
RON,HUF,67.63884,2019-04-25
HUF,RON,0.01478,2019-04-25
RSD,HUF,2.72791,2019-04-25
HUF,RSD,0.36658,2019-04-25
RUB,HUF,4.48113,2019-04-25
HUF,RUB,0.22316,2019-04-25
SEK,HUF,30.58982,2019-04-25
HUF,SEK,0.03269,2019-04-25
TRY,HUF,48.98962,2019-04-25
HUF,TRY,0.02041,2019-04-25
UAH,HUF,10.81733,2019-04-25
HUF,UAH,0.09244,2019-04-25
ZAR,HUF,20.00476,2019-04-25
HUF,ZAR,0.04999,2019-04-25
AUD,CZK,16.22156,2019-04-26
CZK,AUD,0.06165,2019-04-26
GBP,CZK,29.81399,2019-04-26
CZK,GBP,0.03354,2019-04-26
BGN,CZK,13.15405,2019-04-26
CZK,BGN,0.07602,2019-04-26
DKK,CZK,3.44546,2019-04-26
CZK,DKK,0.29024,2019-04-26
EUR,CZK,25.725,2019-04-26
CZK,EUR,0.03887,2019-04-26
HKD,CZK,2.94491,2019-04-26
CZK,HKD,0.33957,2019-04-26
HRK,CZK,3.46767,2019-04-26
CZK,HRK,0.28838,2019-04-26
JPY,CZK,0.20687,2019-04-26
CZK,JPY,4.83401,2019-04-26
ZAR,CZK,1.60485,2019-04-26
CZK,ZAR,0.62311,2019-04-26
CAD,CZK,17.13274,2019-04-26
CZK,CAD,0.05837,2019-04-26
HUF,CZK,0.07989,2019-04-26
CZK,HUF,12.51798,2019-04-26
NOK,CZK,2.66442,2019-04-26
CZK,NOK,0.37532,2019-04-26
NZD,CZK,15.34883,2019-04-26
CZK,NZD,0.06515,2019-04-26
PLN,CZK,5.99741,2019-04-26
CZK,PLN,0.16674,2019-04-26
RON,CZK,5.40799,2019-04-26
CZK,RON,0.18491,2019-04-26
RUB,CZK,0.35743,2019-04-26
CZK,RUB,2.79776,2019-04-26
SEK,CZK,2.42319,2019-04-26
CZK,SEK,0.41268,2019-04-26
CHF,CZK,22.63927,2019-04-26
CZK,CHF,0.04417,2019-04-26
TND,CZK,7.66471,2019-04-26
CZK,TND,0.13047,2019-04-26
TRY,CZK,3.8805,2019-04-26
CZK,TRY,0.2577,2019-04-26
USD,CZK,23.10105,2019-04-26
CZK,USD,0.04329,2019-04-26
CNY,CZK,3.43087,2019-04-26
CZK,CNY,0.29147,2019-04-26
USD,EUR,0.898,2019-04-26
EUR,USD,1.11355,2019-04-26
PLN,EUR,0.23314,2019-04-26
EUR,PLN,4.28935,2019-04-26
HRK,EUR,0.1348,2019-04-26
EUR,HRK,7.41853,2019-04-26
HUF,EUR,0.00311,2019-04-26
EUR,HUF,322.095,2019-04-26
BGN,EUR,0.51129,2019-04-26
EUR,BGN,1.95583,2019-04-26
GBP,EUR,1.15902,2019-04-26
EUR,GBP,0.8628,2019-04-26
CHF,EUR,0.8802,2019-04-26
EUR,CHF,1.1361,2019-04-26
AUD,EUR,0.63061,2019-04-26
EUR,AUD,1.58577,2019-04-26
CAD,EUR,0.66608,2019-04-26
EUR,CAD,1.50132,2019-04-26
RUB,EUR,0.01389,2019-04-26
EUR,RUB,71.97987,2019-04-26
JPY,EUR,0.00804,2019-04-26
EUR,JPY,124.34,2019-04-26
NOK,EUR,0.10356,2019-04-26
EUR,NOK,9.65655,2019-04-26
DKK,EUR,0.13394,2019-04-26
EUR,DKK,7.46615,2019-04-26
SEK,EUR,0.09415,2019-04-26
EUR,SEK,10.6208,2019-04-26
RON,EUR,0.21017,2019-04-26
EUR,RON,4.75795,2019-04-26
CNY,EUR,0.13336,2019-04-26
EUR,CNY,7.49842,2019-04-26
HKD,EUR,0.11449,2019-04-26
EUR,HKD,8.73468,2019-04-26
TRY,EUR,0.15086,2019-04-26
EUR,TRY,6.62881,2019-04-26
ZAR,EUR,0.06242,2019-04-26
EUR,ZAR,16.02088,2019-04-26
USD,HUF,289.274,2019-04-26
HUF,USD,0.00346,2019-04-26
GBP,HUF,373.314,2019-04-26
HUF,GBP,0.00268,2019-04-26
AUD,HUF,203.113,2019-04-26
HUF,AUD,0.00492,2019-04-26
BGN,HUF,164.683,2019-04-26
HUF,BGN,0.00607,2019-04-26
CAD,HUF,214.541,2019-04-26
HUF,CAD,0.00466,2019-04-26
CHF,HUF,283.509,2019-04-26
HUF,CHF,0.00353,2019-04-26
CNY,HUF,42.95461,2019-04-26
HUF,CNY,0.02328,2019-04-26
DKK,HUF,43.14071,2019-04-26
HUF,DKK,0.02318,2019-04-26
HRK,HUF,43.42501,2019-04-26
HUF,HRK,0.02303,2019-04-26
JPY,HUF,2.59044,2019-04-26
HUF,JPY,0.38604,2019-04-26
MXN,HUF,15.19102,2019-04-26
HUF,MXN,0.06583,2019-04-26
NOK,HUF,33.35508,2019-04-26
HUF,NOK,0.02998,2019-04-26
PLN,HUF,75.08129,2019-04-26
HUF,PLN,0.01332,2019-04-26
RON,HUF,67.69617,2019-04-26
HUF,RON,0.01477,2019-04-26
RSD,HUF,2.73312,2019-04-26
HUF,RSD,0.36588,2019-04-26
RUB,HUF,4.47475,2019-04-26
HUF,RUB,0.22348,2019-04-26
SEK,HUF,30.32681,2019-04-26
HUF,SEK,0.03297,2019-04-26
TRY,HUF,48.58963,2019-04-26
HUF,TRY,0.02058,2019-04-26
UAH,HUF,10.8516,2019-04-26
HUF,UAH,0.09215,2019-04-26
ZAR,HUF,20.10449,2019-04-26
HUF,ZAR,0.04974,2019-04-26
AUD,CZK,16.23037,2019-04-27
CZK,AUD,0.06161,2019-04-27
GBP,CZK,29.80872,2019-04-27
CZK,GBP,0.03355,2019-04-27
BGN,CZK,13.14505,2019-04-27
CZK,BGN,0.07607,2019-04-27
DKK,CZK,3.44408,2019-04-27
CZK,DKK,0.29035,2019-04-27
EUR,CZK,25.713,2019-04-27
CZK,EUR,0.03889,2019-04-27
HKD,CZK,2.94202,2019-04-27
CZK,HKD,0.3399,2019-04-27
HRK,CZK,3.4676,2019-04-27
CZK,HRK,0.28838,2019-04-27
JPY,CZK,0.20678,2019-04-27
CZK,JPY,4.83608,2019-04-27
ZAR,CZK,1.60458,2019-04-27
CZK,ZAR,0.62322,2019-04-27
CAD,CZK,17.14884,2019-04-27
CZK,CAD,0.05831,2019-04-27
HUF,CZK,0.07978,2019-04-27
CZK,HUF,12.53452,2019-04-27
NOK,CZK,2.65564,2019-04-27
CZK,NOK,0.37656,2019-04-27
NZD,CZK,15.35904,2019-04-27
CZK,NZD,0.06511,2019-04-27
PLN,CZK,5.98178,2019-04-27
CZK,PLN,0.16717,2019-04-27
RON,CZK,5.40274,2019-04-27
CZK,RON,0.18509,2019-04-27
RUB,CZK,0.35606,2019-04-27
CZK,RUB,2.80848,2019-04-27
SEK,CZK,2.4255,2019-04-27
CZK,SEK,0.41229,2019-04-27
CHF,CZK,22.61279,2019-04-27
CZK,CHF,0.04422,2019-04-27
TND,CZK,7.66692,2019-04-27
CZK,TND,0.13043,2019-04-27
TRY,CZK,3.88672,2019-04-27
CZK,TRY,0.25729,2019-04-27
USD,CZK,23.05942,2019-04-27
CZK,USD,0.04337,2019-04-27
CNY,CZK,3.42888,2019-04-27
CZK,CNY,0.29164,2019-04-27
AUD,EUR,0.63165,2019-04-27
EUR,AUD,1.58315,2019-04-27
BGN,EUR,0.51122,2019-04-27
EUR,BGN,1.9561,2019-04-27
CAD,EUR,0.66693,2019-04-27
EUR,CAD,1.4994,2019-04-27
CNY,EUR,0.13335,2019-04-27
EUR,CNY,7.49896,2019-04-27
DKK,EUR,0.13394,2019-04-27
EUR,DKK,7.46585,2019-04-27
GBP,EUR,1.15929,2019-04-27
EUR,GBP,0.8626,2019-04-27
HRK,EUR,0.13486,2019-04-27
EUR,HRK,7.41522,2019-04-27
HUF,EUR,0.0031,2019-04-27
EUR,HUF,322.3,2019-04-27
CHF,EUR,0.87943,2019-04-27
EUR,CHF,1.1371,2019-04-27
JPY,EUR,0.00804,2019-04-27
EUR,JPY,124.35,2019-04-27
NOK,EUR,0.10328,2019-04-27
EUR,NOK,9.6824,2019-04-27
PLN,EUR,0.23264,2019-04-27
